m_id,n,ns_per_op,bed_setup,it_setup,sr_setup,ir_setup,bed_pos,it_pos,sr_pos,ir_pos,b_name
141,517,2317605.0,5,5,3,3,1,4,3,1,BenchmarkScanComments/1MValidUtf8
142,518,2314924.0,5,5,3,3,2,4,3,1,BenchmarkScanComments/1MValidUtf8
143,518,2316811.0,5,5,3,3,3,4,3,1,BenchmarkScanComments/1MValidUtf8
144,516,2313346.0,5,5,3,3,4,4,3,1,BenchmarkScanComments/1MValidUtf8
145,517,2312412.0,5,5,3,3,5,4,3,1,BenchmarkScanComments/1MValidUtf8
146,518,2316556.0,5,5,3,3,1,5,3,1,BenchmarkScanComments/1MValidUtf8
147,517,2312930.0,5,5,3,3,2,5,3,1,BenchmarkScanComments/1MValidUtf8
148,517,2313436.0,5,5,3,3,3,5,3,1,BenchmarkScanComments/1MValidUtf8
149,516,2325451.0,5,5,3,3,4,5,3,1,BenchmarkScanComments/1MValidUtf8
150,516,2328045.0,5,5,3,3,5,5,3,1,BenchmarkScanComments/1MValidUtf8
151,37012495,32.25,5,5,3,3,1,1,1,1,BenchmarkScanComments/10Valid
152,37172204,32.24,5,5,3,3,2,1,1,1,BenchmarkScanComments/10Valid
153,37104565,32.3,5,5,3,3,3,1,1,1,BenchmarkScanComments/10Valid
154,37046445,32.28,5,5,3,3,4,1,1,1,BenchmarkScanComments/10Valid
155,37131392,32.28,5,5,3,3,5,1,1,1,BenchmarkScanComments/10Valid
156,37070415,32.28,5,5,3,3,1,2,1,1,BenchmarkScanComments/10Valid
157,37355359,32.27,5,5,3,3,2,2,1,1,BenchmarkScanComments/10Valid
158,37087722,32.28,5,5,3,3,3,2,1,1,BenchmarkScanComments/10Valid
159,37159724,32.27,5,5,3,3,4,2,1,1,BenchmarkScanComments/10Valid
160,37164726,32.25,5,5,3,3,5,2,1,1,BenchmarkScanComments/10Valid
161,36788365,32.27,5,5,3,3,1,3,1,1,BenchmarkScanComments/10Valid
162,37347926,32.26,5,5,3,3,2,3,1,1,BenchmarkScanComments/10Valid
163,37030911,32.68,5,5,3,3,3,3,1,1,BenchmarkScanComments/10Valid
164,36632193,32.28,5,5,3,3,4,3,1,1,BenchmarkScanComments/10Valid
165,37239424,32.32,5,5,3,3,5,3,1,1,BenchmarkScanComments/10Valid
166,36835382,32.28,5,5,3,3,1,4,1,1,BenchmarkScanComments/10Valid
167,37056224,32.27,5,5,3,3,2,4,1,1,BenchmarkScanComments/10Valid
168,37163612,32.23,5,5,3,3,3,4,1,1,BenchmarkScanComments/10Valid
169,37084900,32.29,5,5,3,3,4,4,1,1,BenchmarkScanComments/10Valid
170,36777590,32.29,5,5,3,3,5,4,1,1,BenchmarkScanComments/10Valid
171,36870868,32.31,5,5,3,3,1,5,1,1,BenchmarkScanComments/10Valid
172,36914608,32.24,5,5,3,3,2,5,1,1,BenchmarkScanComments/10Valid
173,36898171,32.22,5,5,3,3,3,5,1,1,BenchmarkScanComments/10Valid
174,37106194,32.26,5,5,3,3,4,5,1,1,BenchmarkScanComments/10Valid
175,36995629,32.25,5,5,3,3,5,5,1,1,BenchmarkScanComments/10Valid
176,37007592,32.26,5,5,3,3,1,1,2,1,BenchmarkScanComments/10Valid
177,36871096,32.26,5,5,3,3,2,1,2,1,BenchmarkScanComments/10Valid
178,37166620,32.24,5,5,3,3,3,1,2,1,BenchmarkScanComments/10Valid
179,37070209,32.26,5,5,3,3,4,1,2,1,BenchmarkScanComments/10Valid
180,37193176,32.29,5,5,3,3,5,1,2,1,BenchmarkScanComments/10Valid
181,36760598,32.29,5,5,3,3,1,2,2,1,BenchmarkScanComments/10Valid
182,34936584,32.3,5,5,3,3,2,2,2,1,BenchmarkScanComments/10Valid
183,37037334,32.64,5,5,3,3,3,2,2,1,BenchmarkScanComments/10Valid
184,36921741,32.32,5,5,3,3,4,2,2,1,BenchmarkScanComments/10Valid
185,37012825,32.26,5,5,3,3,5,2,2,1,BenchmarkScanComments/10Valid
186,36982918,32.24,5,5,3,3,1,3,2,1,BenchmarkScanComments/10Valid
187,37082826,32.28,5,5,3,3,2,3,2,1,BenchmarkScanComments/10Valid
188,37047648,32.24,5,5,3,3,3,3,2,1,BenchmarkScanComments/10Valid
189,37178097,32.28,5,5,3,3,4,3,2,1,BenchmarkScanComments/10Valid
190,36984698,32.27,5,5,3,3,5,3,2,1,BenchmarkScanComments/10Valid
191,36531620,32.59,5,5,3,3,1,4,2,1,BenchmarkScanComments/10Valid
192,37227502,32.32,5,5,3,3,2,4,2,1,BenchmarkScanComments/10Valid
193,37091068,32.38,5,5,3,3,3,4,2,1,BenchmarkScanComments/10Valid
194,36838633,32.24,5,5,3,3,4,4,2,1,BenchmarkScanComments/10Valid
195,37183321,32.2,5,5,3,3,5,4,2,1,BenchmarkScanComments/10Valid
196,36987788,32.3,5,5,3,3,1,5,2,1,BenchmarkScanComments/10Valid
197,36974137,32.31,5,5,3,3,2,5,2,1,BenchmarkScanComments/10Valid
198,37058769,32.31,5,5,3,3,3,5,2,1,BenchmarkScanComments/10Valid
199,36708786,32.25,5,5,3,3,4,5,2,1,BenchmarkScanComments/10Valid
200,36973486,32.24,5,5,3,3,5,5,2,1,BenchmarkScanComments/10Valid
201,36909237,32.37,5,5,3,3,1,1,3,1,BenchmarkScanComments/10Valid
202,37206506,32.31,5,5,3,3,2,1,3,1,BenchmarkScanComments/10Valid
203,36710515,32.28,5,5,3,3,3,1,3,1,BenchmarkScanComments/10Valid
204,37040383,32.22,5,5,3,3,4,1,3,1,BenchmarkScanComments/10Valid
205,37010730,32.24,5,5,3,3,5,1,3,1,BenchmarkScanComments/10Valid
206,37265348,32.24,5,5,3,3,1,2,3,1,BenchmarkScanComments/10Valid
207,37242853,32.19,5,5,3,3,2,2,3,1,BenchmarkScanComments/10Valid
208,36967360,32.37,5,5,3,3,3,2,3,1,BenchmarkScanComments/10Valid
209,36999884,32.26,5,5,3,3,4,2,3,1,BenchmarkScanComments/10Valid
210,37228058,32.29,5,5,3,3,5,2,3,1,BenchmarkScanComments/10Valid
211,37287654,32.23,5,5,3,3,1,3,3,1,BenchmarkScanComments/10Valid
212,37219825,32.25,5,5,3,3,2,3,3,1,BenchmarkScanComments/10Valid
213,37008597,32.28,5,5,3,3,3,3,3,1,BenchmarkScanComments/10Valid
214,37107477,32.28,5,5,3,3,4,3,3,1,BenchmarkScanComments/10Valid
215,37083690,32.26,5,5,3,3,5,3,3,1,BenchmarkScanComments/10Valid
216,37135092,32.36,5,5,3,3,1,4,3,1,BenchmarkScanComments/10Valid
217,37059698,32.42,5,5,3,3,2,4,3,1,BenchmarkScanComments/10Valid
218,37418570,32.24,5,5,3,3,3,4,3,1,BenchmarkScanComments/10Valid
219,36844962,32.28,5,5,3,3,4,4,3,1,BenchmarkScanComments/10Valid
220,37156974,32.29,5,5,3,3,5,4,3,1,BenchmarkScanComments/10Valid
221,35117497,32.26,5,5,3,3,1,5,3,1,BenchmarkScanComments/10Valid
222,37103223,32.27,5,5,3,3,2,5,3,1,BenchmarkScanComments/10Valid
223,37011265,32.23,5,5,3,3,3,5,3,1,BenchmarkScanComments/10Valid
224,37091443,32.31,5,5,3,3,4,5,3,1,BenchmarkScanComments/10Valid
225,37165840,32.27,5,5,3,3,5,5,3,1,BenchmarkScanComments/10Valid
226,436261,2750.0,5,5,3,3,1,1,1,1,BenchmarkScanComments/1kValid
227,435853,2775.0,5,5,3,3,2,1,1,1,BenchmarkScanComments/1kValid
228,436162,2747.0,5,5,3,3,3,1,1,1,BenchmarkScanComments/1kValid
229,436281,2745.0,5,5,3,3,4,1,1,1,BenchmarkScanComments/1kValid
230,436334,2746.0,5,5,3,3,5,1,1,1,BenchmarkScanComments/1kValid
231,435420,2748.0,5,5,3,3,1,2,1,1,BenchmarkScanComments/1kValid
232,436676,2750.0,5,5,3,3,2,2,1,1,BenchmarkScanComments/1kValid
233,435406,2751.0,5,5,3,3,3,2,1,1,BenchmarkScanComments/1kValid
234,434896,2744.0,5,5,3,3,4,2,1,1,BenchmarkScanComments/1kValid
235,434031,2750.0,5,5,3,3,5,2,1,1,BenchmarkScanComments/1kValid
236,434713,2760.0,5,5,3,3,1,3,1,1,BenchmarkScanComments/1kValid
237,425391,2768.0,5,5,3,3,2,3,1,1,BenchmarkScanComments/1kValid
238,435490,2794.0,5,5,3,3,3,3,1,1,BenchmarkScanComments/1kValid
239,434293,2756.0,5,5,3,3,4,3,1,1,BenchmarkScanComments/1kValid
240,435600,2745.0,5,5,3,3,5,3,1,1,BenchmarkScanComments/1kValid
241,435613,2750.0,5,5,3,3,1,4,1,1,BenchmarkScanComments/1kValid
242,407305,2747.0,5,5,3,3,2,4,1,1,BenchmarkScanComments/1kValid
243,433977,2744.0,5,5,3,3,3,4,1,1,BenchmarkScanComments/1kValid
244,435475,2754.0,5,5,3,3,4,4,1,1,BenchmarkScanComments/1kValid
245,436346,2746.0,5,5,3,3,5,4,1,1,BenchmarkScanComments/1kValid
246,435945,2751.0,5,5,3,3,1,5,1,1,BenchmarkScanComments/1kValid
247,434305,2749.0,5,5,3,3,2,5,1,1,BenchmarkScanComments/1kValid
248,436532,2747.0,5,5,3,3,3,5,1,1,BenchmarkScanComments/1kValid
249,436150,2744.0,5,5,3,3,4,5,1,1,BenchmarkScanComments/1kValid
250,434146,2752.0,5,5,3,3,5,5,1,1,BenchmarkScanComments/1kValid
251,435304,2743.0,5,5,3,3,1,1,2,1,BenchmarkScanComments/1kValid
252,435480,2750.0,5,5,3,3,2,1,2,1,BenchmarkScanComments/1kValid
253,435800,2745.0,5,5,3,3,3,1,2,1,BenchmarkScanComments/1kValid
254,435954,2746.0,5,5,3,3,4,1,2,1,BenchmarkScanComments/1kValid
255,436713,2749.0,5,5,3,3,5,1,2,1,BenchmarkScanComments/1kValid
256,408956,2746.0,5,5,3,3,1,2,2,1,BenchmarkScanComments/1kValid
257,435648,2760.0,5,5,3,3,2,2,2,1,BenchmarkScanComments/1kValid
258,435830,2749.0,5,5,3,3,3,2,2,1,BenchmarkScanComments/1kValid
259,434605,2746.0,5,5,3,3,4,2,2,1,BenchmarkScanComments/1kValid
260,436102,2753.0,5,5,3,3,5,2,2,1,BenchmarkScanComments/1kValid
261,406998,2744.0,5,5,3,3,1,3,2,1,BenchmarkScanComments/1kValid
262,435957,2748.0,5,5,3,3,2,3,2,1,BenchmarkScanComments/1kValid
263,436069,2747.0,5,5,3,3,3,3,2,1,BenchmarkScanComments/1kValid
264,434064,2747.0,5,5,3,3,4,3,2,1,BenchmarkScanComments/1kValid
265,436641,2747.0,5,5,3,3,5,3,2,1,BenchmarkScanComments/1kValid
266,435442,2745.0,5,5,3,3,1,4,2,1,BenchmarkScanComments/1kValid
267,436730,2745.0,5,5,3,3,2,4,2,1,BenchmarkScanComments/1kValid
268,435007,2747.0,5,5,3,3,3,4,2,1,BenchmarkScanComments/1kValid
269,435606,2747.0,5,5,3,3,4,4,2,1,BenchmarkScanComments/1kValid
270,434695,2744.0,5,5,3,3,5,4,2,1,BenchmarkScanComments/1kValid
271,436117,2750.0,5,5,3,3,1,5,2,1,BenchmarkScanComments/1kValid
272,437091,2744.0,5,5,3,3,2,5,2,1,BenchmarkScanComments/1kValid
273,435304,2743.0,5,5,3,3,3,5,2,1,BenchmarkScanComments/1kValid
274,435898,2743.0,5,5,3,3,4,5,2,1,BenchmarkScanComments/1kValid
275,436448,2746.0,5,5,3,3,5,5,2,1,BenchmarkScanComments/1kValid
276,435321,2746.0,5,5,3,3,1,1,3,1,BenchmarkScanComments/1kValid
277,435714,2745.0,5,5,3,3,2,1,3,1,BenchmarkScanComments/1kValid
278,435997,2748.0,5,5,3,3,3,1,3,1,BenchmarkScanComments/1kValid
279,436636,2742.0,5,5,3,3,4,1,3,1,BenchmarkScanComments/1kValid
280,435787,2743.0,5,5,3,3,5,1,3,1,BenchmarkScanComments/1kValid
281,436168,2747.0,5,5,3,3,1,2,3,1,BenchmarkScanComments/1kValid
282,435568,2743.0,5,5,3,3,2,2,3,1,BenchmarkScanComments/1kValid
283,436051,2750.0,5,5,3,3,3,2,3,1,BenchmarkScanComments/1kValid
284,435933,2745.0,5,5,3,3,4,2,3,1,BenchmarkScanComments/1kValid
285,436774,2775.0,5,5,3,3,5,2,3,1,BenchmarkScanComments/1kValid
286,435650,2743.0,5,5,3,3,1,3,3,1,BenchmarkScanComments/1kValid
287,434233,2746.0,5,5,3,3,2,3,3,1,BenchmarkScanComments/1kValid
288,436196,2746.0,5,5,3,3,3,3,3,1,BenchmarkScanComments/1kValid
289,436009,2744.0,5,5,3,3,4,3,3,1,BenchmarkScanComments/1kValid
290,436036,2745.0,5,5,3,3,5,3,3,1,BenchmarkScanComments/1kValid
291,433636,2750.0,5,5,3,3,1,4,3,1,BenchmarkScanComments/1kValid
292,436838,2743.0,5,5,3,3,2,4,3,1,BenchmarkScanComments/1kValid
293,436003,2745.0,5,5,3,3,3,4,3,1,BenchmarkScanComments/1kValid
294,435338,2745.0,5,5,3,3,4,4,3,1,BenchmarkScanComments/1kValid
295,437053,2743.0,5,5,3,3,5,4,3,1,BenchmarkScanComments/1kValid
296,435690,2747.0,5,5,3,3,1,5,3,1,BenchmarkScanComments/1kValid
297,435894,2744.0,5,5,3,3,2,5,3,1,BenchmarkScanComments/1kValid
298,436400,2745.0,5,5,3,3,3,5,3,1,BenchmarkScanComments/1kValid
299,435376,2748.0,5,5,3,3,4,5,3,1,BenchmarkScanComments/1kValid
300,436303,2745.0,5,5,3,3,5,5,3,1,BenchmarkScanComments/1kValid
301,428,2802821.0,5,5,3,3,1,1,1,1,BenchmarkScanComments/1MValid
302,427,2795187.0,5,5,3,3,2,1,1,1,BenchmarkScanComments/1MValid
303,427,2797085.0,5,5,3,3,3,1,1,1,BenchmarkScanComments/1MValid
304,427,2798721.0,5,5,3,3,4,1,1,1,BenchmarkScanComments/1MValid
305,428,2798077.0,5,5,3,3,5,1,1,1,BenchmarkScanComments/1MValid
306,428,2802881.0,5,5,3,3,1,2,1,1,BenchmarkScanComments/1MValid
307,428,2797609.0,5,5,3,3,2,2,1,1,BenchmarkScanComments/1MValid
308,428,2796192.0,5,5,3,3,3,2,1,1,BenchmarkScanComments/1MValid
309,427,2795890.0,5,5,3,3,4,2,1,1,BenchmarkScanComments/1MValid
310,427,2796341.0,5,5,3,3,5,2,1,1,BenchmarkScanComments/1MValid
311,427,2799031.0,5,5,3,3,1,3,1,1,BenchmarkScanComments/1MValid
312,427,2803231.0,5,5,3,3,2,3,1,1,BenchmarkScanComments/1MValid
313,428,2798608.0,5,5,3,3,3,3,1,1,BenchmarkScanComments/1MValid
314,426,2799643.0,5,5,3,3,4,3,1,1,BenchmarkScanComments/1MValid
315,428,2795851.0,5,5,3,3,5,3,1,1,BenchmarkScanComments/1MValid
316,428,2802683.0,5,5,3,3,1,4,1,1,BenchmarkScanComments/1MValid
